GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
HikariCP,com.zaxxer.hikari.util,ClassLoaderUtils,9,42,2,6,2,10,3,3,1,1
HikariCP,com.zaxxer.hikari.util,UtilityElf,24,113,5,9,6,33,6,9,1,7
HikariCP,com.zaxxer.hikari.util,ConcurrentBag,39,325,13,43,9,74,11,32,1,14
HikariCP,com.zaxxer.hikari.util,DriverDataSource,64,103,5,11,17,26,11,8,6,5
HikariCP,com.zaxxer.hikari.util,Java8ConcurrentBag.Synchronizer,0,26,0,2,0,4,0,4,0,3
HikariCP,com.zaxxer.hikari.util,PropertyBeanSetter,50,310,3,23,11,55,4,16,1,6
HikariCP,com.zaxxer.hikari.util,FastList,0,163,1,7,0,35,1,11,0,8
HikariCP,com.zaxxer.hikari.util,DefaultThreadFactory,0,22,0,0,0,7,0,2,0,2
HikariCP,com.zaxxer.hikari.util,Java8ConcurrentBag,0,57,0,8,0,9,0,10,0,6
HikariCP,com.zaxxer.hikari.hibernate,HikariConfigurationUtil,3,81,0,6,1,16,1,5,1,2
HikariCP,com.zaxxer.hikari.hibernate,HikariConnectionProvider,21,71,7,5,4,25,6,9,1,8
HikariCP,com.zaxxer.hikari.proxy,ClosedConnection,3,19,0,0,1,3,1,2,1,2
HikariCP,com.zaxxer.hikari.proxy,ClosedConnection.new InvocationHandler() {...},27,33,4,6,4,9,4,3,0,2
HikariCP,com.zaxxer.hikari.proxy,JavassistProxyFactory,31,604,20,70,5,95,18,48,0,9
HikariCP,com.zaxxer.hikari.proxy,ConnectionProxy,77,528,26,32,8,104,19,42,0,32
HikariCP,com.zaxxer.hikari,AbstractHikariConfig,101,743,18,76,30,209,17,106,4,72
HikariCP,com.zaxxer.hikari,HikariConfig,32,74,6,6,2,19,5,6,0,5
HikariCP,com.zaxxer.hikari,HikariJNDIFactory,26,110,6,14,5,27,6,8,0,4
HikariCP,com.zaxxer.hikari,HikariDataSource.MultiPoolKey,9,52,7,11,3,12,6,6,0,3
HikariCP,com.zaxxer.hikari,HikariDataSource,143,319,39,35,31,78,32,26,6,15
HikariCP,com.zaxxer.hikari,AbstractHikariConfig.new IConnectionCustomizer() {...},0,7,0,0,0,2,0,2,0,2
HikariCP,com.zaxxer.hikari.pool,HikariPool,68,194,14,10,6,38,10,15,0,13
HikariCP,com.zaxxer.hikari.pool,PoolBagEntry.new Runnable() {...},4,23,1,1,1,4,1,2,0,2
HikariCP,com.zaxxer.hikari.pool,PoolUtilities,48,245,9,35,9,71,9,25,0,12
HikariCP,com.zaxxer.hikari.pool,GlobalPoolLock,0,38,0,2,0,12,0,7,0,6
HikariCP,com.zaxxer.hikari.pool,PoolBagEntry,2,83,3,6,1,19,3,8,0,5
HikariCP,com.zaxxer.hikari.pool,LeakTask,0,84,0,0,0,23,0,7,0,7
HikariCP,com.zaxxer.hikari.pool,BaseHikariPool.new Runnable() {...},0,53,0,8,0,8,0,6,0,2
HikariCP,com.zaxxer.hikari.pool,BaseHikariPool.new Runnable() {...},16,0,0,0,3,0,2,0,2,0
HikariCP,com.zaxxer.hikari.pool,PoolInitializationException,5,0,0,0,2,0,1,0,1,0
HikariCP,com.zaxxer.hikari.pool,PoolUtilities.SynchronousExecutor,14,0,0,0,6,0,2,0,2,0
HikariCP,com.zaxxer.hikari.pool,GlobalPoolLock.new GlobalPoolLock() {...},2,6,0,0,2,3,2,3,2,3
HikariCP,com.zaxxer.hikari.pool,HikariPool.HouseKeeper,5,89,3,3,1,13,3,4,0,4
HikariCP,com.zaxxer.hikari.pool,HikariMBeanElf,13,108,1,5,5,23,1,6,0,4
HikariCP,com.zaxxer.hikari.pool,LeakTask.new LeakTask() {...},0,7,0,0,0,3,0,3,0,3
HikariCP,com.zaxxer.hikari.pool,BaseHikariPool,113,822,18,54,18,155,19,42,2,23
